time,open,high,low,close,Volume,Volume MA
2021-10-02T17:00:00-07:00,0.726,0.7573,0.7075,0.7372,20745993.554089993,26254719.74518901
2021-10-03T17:00:00-07:00,0.7367,0.7368,0.6944,0.7157,18609053.014189992,26014988.933686014
2021-10-04T17:00:00-07:00,0.7156,0.7896,0.7092,0.7571,26722143.784360003,26376557.616688512
2021-10-05T17:00:00-07:00,0.7575,0.7629,0.6846,0.7178,27542627.244400047,26422904.468193516
2021-10-06T17:00:00-07:00,0.718,0.7411,0.7021,0.7216,19444748.544379998,26348226.253197514
2021-10-07T17:00:00-07:00,0.7217,0.7368,0.707,0.712,16784948.414300013,26493503.852208015
2021-10-08T17:00:00-07:00,0.7121,0.7499,0.705,0.744,15428294.584190015,26636438.108253013
2021-10-09T17:00:00-07:00,0.7441,0.7441,0.6769,0.6818,14271767.183820007,25093421.992224015
2021-10-10T17:00:00-07:00,0.6816,0.7132,0.6631,0.6799,13441626.61416,24147973.798214015
2021-10-11T17:00:00-07:00,0.6798,0.6837,0.6465,0.6759,16902058.394329965,23305663.74171201
2021-10-12T17:00:00-07:00,0.6757,0.7132,0.6627,0.7074,16964356.3544,23020490.292718507
2021-10-13T17:00:00-07:00,0.7075,0.7482,0.6966,0.7161,16008460.95440003,20639312.760723017
2021-10-14T17:00:00-07:00,0.7161,0.8377,0.6952,0.8145,65063677.864399806,22909063.924231004
2021-10-15T17:00:00-07:00,0.8144,0.8858,0.79,0.7995,59729205.70439985,23572291.884237498
2021-10-16T17:00:00-07:00,0.7994,0.8308,0.753,0.7768,25625458.524400014,23616614.148252
2021-10-17T17:00:00-07:00,0.7769,0.8001,0.7512,0.7691,18247049.174400017,23542329.184760503
2021-10-18T17:00:00-07:00,0.7688,0.7879,0.7521,0.78,17598445.73440003,23504004.388774507
2021-10-19T17:00:00-07:00,0.7801,0.881,0.7747,0.874,43687691.48439997,24876176.253294505
2021-10-20T17:00:00-07:00,0.874,0.9557,0.842,0.9355,58017439.34439991,26496709.221801497
2021-10-21T17:00:00-07:00,0.9355,0.9934,0.8788,0.9017,50667272.99439987,28075115.973310996
2021-10-22T17:00:00-07:00,0.9022,0.9131,0.8694,0.8863,15948758.474399976,27835254.21932649
2021-10-23T17:00:00-07:00,0.8863,0.9464,0.8743,0.9398,34484915.69440006,28629047.353336997
2021-10-24T17:00:00-07:00,0.9401,1.0729,0.9397,1.0375,76077929.78439985,31096836.653338987
2021-10-25T17:00:00-07:00,1.038,1.1966,1.0124,1.0797,56411762.07439996,32540293.39483898
2021-10-26T17:00:00-07:00,1.0807,1.1231,0.88,0.9321,68100545.77439998,34973083.25633998
2021-10-27T17:00:00-07:00,0.9322,0.9914,0.9158,0.9407,37557706.68439998,36011721.169844985
2021-10-28T17:00:00-07:00,0.9409,1.0257,0.9352,0.9713,38056998.61439997,37143156.37135549
2021-10-29T17:00:00-07:00,0.9696,0.9858,0.9002,0.9212,23970601.61440003,37628098.09288449
2021-10-30T17:00:00-07:00,0.921,1.1038,0.8931,1.0453,67051484.334399916,40308590.978896484
2021-10-31T17:00:00-07:00,1.0454,1.052,0.934,0.9925,34318043.5244,41179390.235399984
2021-11-01T17:00:00-07:00,0.9926,1.0308,0.9788,0.9944,22158286.61439999,41439086.74839999
2021-11-02T17:00:00-07:00,0.9943,1.0204,0.9406,0.9887,34995293.74440006,42388428.38789998
2021-11-03T17:00:00-07:00,0.9889,1.0719,0.9731,1.0535,46754609.554400004,41472974.972399995
2021-11-04T17:00:00-07:00,1.0538,1.1666,1.0187,1.0667,57111437.5743999,41342086.5659
2021-11-05T17:00:00-07:00,1.066,1.0853,1.0051,1.0623,24460732.54440005,41283850.2669
2021-11-06T17:00:00-07:00,1.0623,1.135,1.0436,1.1156,30430715.044400007,41893033.5604
2021-11-07T16:00:00-08:00,1.1155,1.1496,1.0642,1.1355,29192437.25440004,42472733.1364
2021-11-08T16:00:00-08:00,1.1358,1.3391,1.1268,1.2083,88686225.08439973,44722659.81639999
2021-11-09T16:00:00-08:00,1.2077,1.2346,0.9947,1.0867,53652981.41439001,44504436.91989949
2021-11-10T16:00:00-08:00,1.0858,1.1617,1.0618,1.111,34286665.694400035,43685406.5548995
2021-11-11T16:00:00-08:00,1.111,1.1499,1.034,1.0748,24903206.194399986,44133128.940899506
2021-11-12T16:00:00-08:00,1.0747,1.125,1.0721,1.0965,15183114.074400019,43168038.859899506
2021-11-13T16:00:00-08:00,1.0966,1.1072,1.0445,1.067,10889478.054400003,39908616.27339951
2021-11-14T16:00:00-08:00,1.0671,1.1105,1.0185,1.0191,11775601.7944,37676808.25939951
2021-11-15T16:00:00-08:00,1.0196,1.0196,0.8417,0.9214,32144012.014399968,35878981.57139951
2021-11-16T16:00:00-08:00,0.9221,0.9662,0.8817,0.9352,24781539.46440004,35240173.210399516
2021-11-17T16:00:00-08:00,0.9354,1.0247,0.8461,0.867,30475964.154400036,34861121.48739951
2021-11-18T16:00:00-08:00,0.8671,0.9741,0.8556,0.9571,18253272.52440001,34575255.032899514
2021-11-19T16:00:00-08:00,0.9571,0.9837,0.9153,0.9662,10012559.254399983,31723308.778899513
